,Duration,Destination,Gender,Age,userID,groupAge,destID,rating
34085,71,FRANCE,1,36,32784,35-60,31,1
34086,21,INDIA,1,36,32784,35-60,12,3
34087,21,GERMANY,1,36,32784,35-60,40,1
34088,64,MALAYSIA,1,36,32784,35-60,1,3
34089,15,MYANMAR,1,36,32784,35-60,22,1
34090,5,INDIA,1,36,32784,35-60,12,3
34092,3,INDONESIA,1,36,32784,35-60,11,1
34093,41,CHINA,1,36,32784,35-60,3,2
34096,2,SINGAPORE,1,36,32784,35-60,2,6
34097,50,JAPAN,1,36,32784,35-60,15,1
34099,11,SINGAPORE,1,36,32784,35-60,2,6
34100,9,THAILAND,1,36,32784,35-60,0,2
34101,34,MALAYSIA,1,36,32784,35-60,1,3
34102,32,SINGAPORE,1,36,32784,35-60,2,6
34103,5,THAILAND,1,36,32784,35-60,0,2
34104,10,"TAIWAN, PROVINCE OF CHINA",1,36,32784,35-60,16,1
34105,30,HONG KONG,1,36,32784,35-60,13,2
34106,9,VIET NAM,1,36,32784,35-60,23,1
34107,12,UNITED KINGDOM,1,36,32784,35-60,27,1
34109,7,"KOREA, REPUBLIC OF",1,36,32784,35-60,5,2
34113,70,PHILIPPINES,1,36,32784,35-60,8,1
34114,3,"KOREA, REPUBLIC OF",1,36,32784,35-60,5,2
34115,7,SINGAPORE,1,36,32784,35-60,2,6
34116,3,INDIA,1,36,32784,35-60,12,3
34118,25,MALAYSIA,1,36,32814,35-60,1,5
34119,6,CAMBODIA,1,36,32814,35-60,28,1
34120,7,MALAYSIA,1,36,32814,35-60,1,5
34121,8,INDONESIA,1,36,32814,35-60,11,2
34124,4,INDIA,1,36,32814,35-60,12,1
34125,88,PHILIPPINES,1,36,32814,35-60,8,5
34126,22,SINGAPORE,1,36,32814,35-60,2,3
34128,4,TURKEY,1,36,32814,35-60,61,1
34129,4,SINGAPORE,1,36,32814,35-60,2,3
34188,6,SINGAPORE,1,36,32814,35-60,2,3
34223,7,AUSTRALIA,1,36,32814,35-60,9,2
34227,13,CHINA,1,36,32814,35-60,3,5
34228,24,MALAYSIA,1,36,32814,35-60,1,5
34229,57,THAILAND,1,36,32814,35-60,0,1
34231,76,PHILIPPINES,1,36,32814,35-60,8,5
34232,14,VIET NAM,1,36,32814,35-60,23,1
34233,16,"TAIWAN, PROVINCE OF CHINA",1,36,32814,35-60,16,1
34234,16,PHILIPPINES,1,36,32814,35-60,8,5
34235,6,CHINA,1,36,32814,35-60,3,5
34236,67,PHILIPPINES,1,36,32814,35-60,8,5
34237,58,INDONESIA,1,36,32814,35-60,11,2
34239,51,UGANDA,1,36,32814,35-60,109,1
34240,68,AUSTRALIA,1,36,32814,35-60,9,2
34241,61,CHINA,1,36,32814,35-60,3,5
34243,4,MALAYSIA,1,36,32814,35-60,1,5
34245,22,PAKISTAN,1,36,32814,35-60,98,1
34246,58,MALAYSIA,1,36,32814,35-60,1,5
34247,9,PHILIPPINES,1,36,32814,35-60,8,5
34250,9,CHINA,1,36,32814,35-60,3,5
34251,13,CHINA,1,36,32814,35-60,3,5
34253,6,INDONESIA,1,36,32844,35-60,11,2
34254,50,FRANCE,1,36,32844,35-60,31,1
34255,7,THAILAND,1,36,32844,35-60,0,4
34256,65,JAPAN,1,36,32844,35-60,15,2
34258,43,UNITED KINGDOM,1,36,32844,35-60,27,1
34259,58,NEPAL,1,36,32844,35-60,17,1
34260,55,"TAIWAN, PROVINCE OF CHINA",1,36,32844,35-60,16,1
34261,6,THAILAND,1,36,32844,35-60,0,4
34262,33,CHINA,1,36,32844,35-60,3,3
34263,10,CHINA,1,36,32844,35-60,3,3
34264,40,THAILAND,1,36,32844,35-60,0,4
34265,8,MYANMAR,1,36,32844,35-60,22,1
34266,2,VIET NAM,1,36,32844,35-60,23,4
34267,19,CHINA,1,36,32844,35-60,3,3
34268,27,HONG KONG,1,36,32844,35-60,13,1
34270,17,SINGAPORE,1,36,32844,35-60,2,4
34272,3,THAILAND,1,36,32844,35-60,0,4
34273,60,VIET NAM,1,36,32844,35-60,23,4
34274,6,VIET NAM,1,36,32844,35-60,23,4
34275,14,SINGAPORE,1,36,32844,35-60,2,4
34276,27,PHILIPPINES,1,36,32844,35-60,8,2
34277,15,NEW ZEALAND,1,36,32844,35-60,7,1
34279,11,JAPAN,1,36,32844,35-60,15,2
34280,3,MALAYSIA,1,36,32844,35-60,1,1
34282,27,VIET NAM,1,36,32844,35-60,23,4
34283,4,SINGAPORE,1,36,32844,35-60,2,4
34285,36,INDONESIA,1,36,32844,35-60,11,2
34286,41,SINGAPORE,1,36,32844,35-60,2,4
34287,6,PHILIPPINES,1,36,32844,35-60,8,2
34288,37,INDIA,1,36,32844,35-60,12,1
34289,63,INDIA,1,36,32874,35-60,12,2
34290,13,MALAYSIA,1,36,32874,35-60,1,8
34291,14,SINGAPORE,1,36,32874,35-60,2,7
34293,89,MALAYSIA,1,36,32874,35-60,1,8
34295,5,MALAYSIA,1,36,32874,35-60,1,8
34296,33,VIET NAM,1,36,32874,35-60,23,1
34298,81,JAPAN,1,36,32874,35-60,15,1
34299,25,CHINA,1,36,32874,35-60,3,3
34300,12,INDONESIA,1,36,32874,35-60,11,1
34301,2,SRI LANKA,1,36,32874,35-60,44,1
34304,3,MALAYSIA,1,36,32874,35-60,1,8
34305,34,HONG KONG,1,36,32874,35-60,13,2
34306,48,SINGAPORE,1,36,32874,35-60,2,7
34308,21,CHINA,1,36,32874,35-60,3,3
34309,19,CHINA,1,36,32874,35-60,3,3
34310,6,AUSTRALIA,1,36,32874,35-60,9,1
34311,29,HONG KONG,1,36,32874,35-60,13,2
34312,52,SINGAPORE,1,36,32874,35-60,2,7
34313,19,MALAYSIA,1,36,32874,35-60,1,8
34314,9,MALAYSIA,1,36,32874,35-60,1,8
34315,8,PERU,1,36,32874,35-60,26,1
34316,26,SINGAPORE,1,36,32874,35-60,2,7
34317,2,CAMBODIA,1,36,32874,35-60,28,1
34318,74,MALAYSIA,1,36,32874,35-60,1,8
34319,36,SINGAPORE,1,36,32874,35-60,2,7
34320,18,RUSSIAN FEDERATION,1,36,32874,35-60,35,1
34322,17,SINGAPORE,1,36,32874,35-60,2,7
34323,5,MALAYSIA,1,36,32874,35-60,1,8
34324,9,SINGAPORE,1,36,32874,35-60,2,7
34325,3,INDIA,1,36,32874,35-60,12,2
34326,17,CHINA,1,36,32904,35-60,3,2
34354,13,MALAYSIA,1,36,32904,35-60,1,7
34381,10,SINGAPORE,1,36,32904,35-60,2,1
34387,23,MALAYSIA,1,36,32904,35-60,1,7
34408,20,THAILAND,1,36,32904,35-60,0,6
34409,14,THAILAND,1,36,32904,35-60,0,6
34410,40,PHILIPPINES,1,36,32904,35-60,8,3
34411,33,MALAYSIA,1,36,32904,35-60,1,7
34412,8,INDONESIA,1,36,32904,35-60,11,2
34413,34,JAPAN,1,36,32904,35-60,15,3
34415,30,"TAIWAN, PROVINCE OF CHINA",1,36,32904,35-60,16,2
34417,5,THAILAND,1,36,32904,35-60,0,6
34418,6,THAILAND,1,36,32904,35-60,0,6
34420,18,MALAYSIA,1,36,32904,35-60,1,7
34422,8,MALAYSIA,1,36,32904,35-60,1,7
34423,66,INDONESIA,1,36,32904,35-60,11,2
34424,19,"TAIWAN, PROVINCE OF CHINA",1,36,32904,35-60,16,2
34425,15,THAILAND,1,36,32904,35-60,0,6
34426,11,CHINA,1,36,32904,35-60,3,2
34427,5,MALAYSIA,1,36,32904,35-60,1,7
34428,13,VIET NAM,1,36,32904,35-60,23,1
34429,58,THAILAND,1,36,32904,35-60,0,6
34431,12,JAPAN,1,36,32904,35-60,15,3
34434,44,JAPAN,1,36,32904,35-60,15,3
34436,4,MALAYSIA,1,36,32904,35-60,1,7
34437,4,HONG KONG,1,36,32904,35-60,13,1
34441,16,"KOREA, REPUBLIC OF",1,36,32904,35-60,5,1
34442,47,NORWAY,1,36,32904,35-60,37,1
34443,8,PHILIPPINES,1,36,32904,35-60,8,3
34445,23,PHILIPPINES,1,36,32904,35-60,8,3
34446,9,CHINA,1,36,32934,35-60,3,6
34447,75,CHINA,1,36,32934,35-60,3,6
34448,22,CHINA,1,36,32934,35-60,3,6
34450,25,MALAYSIA,1,36,32934,35-60,1,1
34451,25,GERMANY,1,36,32934,35-60,40,2
34452,14,PHILIPPINES,1,36,32934,35-60,8,2
34453,35,AUSTRALIA,1,36,32934,35-60,9,1
34454,19,PHILIPPINES,1,36,32934,35-60,8,2
34455,72,GERMANY,1,36,32934,35-60,40,2
34456,5,CHINA,1,36,32934,35-60,3,6
34458,35,"TAIWAN, PROVINCE OF CHINA",1,36,32934,35-60,16,2
34459,21,CHINA,1,36,32934,35-60,3,6
34460,77,HONG KONG,1,36,32934,35-60,13,1
34461,4,CHINA,1,36,32934,35-60,3,6
34463,59,JAPAN,1,36,32934,35-60,15,2
34464,23,JAPAN,1,36,32934,35-60,15,2
34465,5,THAILAND,1,36,32934,35-60,0,1
34466,29,INDIA,1,36,32934,35-60,12,3
34467,6,INDONESIA,1,36,32934,35-60,11,2
34468,29,INDIA,1,36,32934,35-60,12,3
34469,6,SINGAPORE,1,36,32934,35-60,2,4
34470,11,BRUNEI DARUSSALAM,1,36,32934,35-60,6,1
34472,16,INDONESIA,1,36,32934,35-60,11,2
34473,13,MYANMAR,1,36,32934,35-60,22,1
34475,3,INDIA,1,36,32934,35-60,12,3
34476,6,SINGAPORE,1,36,32934,35-60,2,4
34477,15,"TAIWAN, PROVINCE OF CHINA",1,36,32934,35-60,16,2
34478,46,SINGAPORE,1,36,32934,35-60,2,4
34480,9,SINGAPORE,1,36,32934,35-60,2,4
34481,9,CAMBODIA,1,36,32934,35-60,28,1
34482,40,CHINA,1,36,32964,35-60,3,1
34485,6,MALAYSIA,1,36,32964,35-60,1,4
34486,85,INDIA,1,36,32964,35-60,12,3
34487,86,JAPAN,1,36,32964,35-60,15,3
34488,20,AUSTRALIA,1,36,32964,35-60,9,1
34489,25,MYANMAR,1,36,32964,35-60,22,1
34491,57,JAPAN,1,36,32964,35-60,15,3
34492,32,INDONESIA,1,36,32964,35-60,11,3
34496,2,SINGAPORE,1,36,32964,35-60,2,5
34497,33,ROMANIA,1,36,32964,35-60,75,1
34498,73,PANAMA,1,36,32964,35-60,116,1
34499,5,SINGAPORE,1,36,32964,35-60,2,5
34500,13,SINGAPORE,1,36,32964,35-60,2,5
34501,81,MALAYSIA,1,36,32964,35-60,1,4
34502,6,SINGAPORE,1,36,32964,35-60,2,5
34503,24,THAILAND,1,36,32964,35-60,0,1
34504,23,MALAYSIA,1,36,32964,35-60,1,4
34505,52,JAPAN,1,36,32964,35-60,15,3
34506,61,PHILIPPINES,1,36,32964,35-60,8,1
34507,42,SWEDEN,1,36,32964,35-60,62,1
34508,4,SINGAPORE,1,36,32964,35-60,2,5
34509,16,UNITED KINGDOM,1,36,32964,35-60,27,1
34510,6,MALAYSIA,1,36,32964,35-60,1,4
34511,15,INDIA,1,36,32964,35-60,12,3
34514,13,HONG KONG,1,36,32964,35-60,13,1
34516,80,VIET NAM,1,36,32964,35-60,23,1
34517,39,INDONESIA,1,36,32964,35-60,11,3
34518,64,GERMANY,1,36,32964,35-60,40,1
34519,8,INDONESIA,1,36,32964,35-60,11,3
34521,4,INDIA,1,36,32964,35-60,12,3
34522,11,SINGAPORE,1,36,32994,35-60,2,3
34524,33,ROMANIA,1,36,32994,35-60,75,1
34526,2,RUSSIAN FEDERATION,1,36,32994,35-60,35,1
34527,30,CHINA,1,36,32994,35-60,3,5
34586,7,SINGAPORE,1,36,32994,35-60,2,3
34594,13,MALAYSIA,1,36,32994,35-60,1,2
34613,47,CHINA,1,36,32994,35-60,3,5
34614,5,INDONESIA,1,36,32994,35-60,11,1
34615,70,BELGIUM,1,36,32994,35-60,70,1
34616,11,UNITED KINGDOM,1,36,32994,35-60,27,3
34617,35,HONG KONG,1,36,32994,35-60,13,4
34618,10,UNITED KINGDOM,1,36,32994,35-60,27,3
34620,19,HONG KONG,1,36,32994,35-60,13,4
34622,50,CAMBODIA,1,36,32994,35-60,28,1
34623,6,CHINA,1,36,32994,35-60,3,5
34624,10,THAILAND,1,36,32994,35-60,0,2
34626,26,SINGAPORE,1,36,32994,35-60,2,3
34627,33,UNITED KINGDOM,1,36,32994,35-60,27,3
34628,43,JAPAN,1,36,32994,35-60,15,1
34629,13,VIET NAM,1,36,32994,35-60,23,1
34631,24,PHILIPPINES,1,36,32994,35-60,8,3
34632,34,CHINA,1,36,32994,35-60,3,5
34633,33,HONG KONG,1,36,32994,35-60,13,4
34635,8,PHILIPPINES,1,36,32994,35-60,8,3
34638,21,CHINA,1,36,32994,35-60,3,5
34639,56,PHILIPPINES,1,36,32994,35-60,8,3
34641,26,AUSTRALIA,1,36,32994,35-60,9,1
34643,7,THAILAND,1,36,32994,35-60,0,2
34645,82,HONG KONG,1,36,32994,35-60,13,4
34646,6,MALAYSIA,1,36,32994,35-60,1,2
34647,29,CAMBODIA,1,36,33024,35-60,28,1
34648,81,HONG KONG,1,36,33024,35-60,13,5
34649,91,THAILAND,1,36,33024,35-60,0,1
34650,9,VIET NAM,1,36,33024,35-60,23,1
34651,14,HONG KONG,1,36,33024,35-60,13,5
34652,8,INDONESIA,1,36,33024,35-60,11,2
34653,8,INDONESIA,1,36,33024,35-60,11,2
34654,80,UNITED KINGDOM,1,36,33024,35-60,27,3
34656,13,SINGAPORE,1,36,33024,35-60,2,5
34657,9,HONG KONG,1,36,33024,35-60,13,5
34658,22,CHINA,1,36,33024,35-60,3,4
34660,10,JAPAN,1,36,33024,35-60,15,1
34662,11,CHINA,1,36,33024,35-60,3,4
34664,4,HONG KONG,1,36,33024,35-60,13,5
34665,43,MALAYSIA,1,36,33024,35-60,1,3
34666,2,MALAYSIA,1,36,33024,35-60,1,3
34667,4,FRANCE,1,36,33024,35-60,31,2
34669,39,SINGAPORE,1,36,33024,35-60,2,5
34670,30,CHINA,1,36,33024,35-60,3,4
34671,62,UNITED KINGDOM,1,36,33024,35-60,27,3
34672,33,SINGAPORE,1,36,33024,35-60,2,5
34674,20,CHINA,1,36,33024,35-60,3,4
34676,49,UNITED KINGDOM,1,36,33024,35-60,27,3
34677,82,NETHERLANDS,1,36,33024,35-60,29,1
34678,45,HONG KONG,1,36,33024,35-60,13,5
34680,49,MALAYSIA,1,36,33024,35-60,1,3
34681,13,PHILIPPINES,1,36,33024,35-60,8,1
34682,35,SINGAPORE,1,36,33024,35-60,2,5
34683,4,SINGAPORE,1,36,33024,35-60,2,5
34684,21,FRANCE,1,36,33024,35-60,31,2
34686,2,INDIA,1,36,33054,35-60,12,3
34687,17,INDIA,1,36,33054,35-60,12,3
34688,35,NEW ZEALAND,1,36,33054,35-60,7,1
34689,3,SINGAPORE,1,36,33054,35-60,2,4
34691,24,CAMBODIA,1,36,33054,35-60,28,1
34695,9,CHINA,1,36,33054,35-60,3,4
34696,2,UNITED KINGDOM,1,36,33054,35-60,27,2
34697,19,JAPAN,1,36,33054,35-60,15,1
34698,6,SINGAPORE,1,36,33054,35-60,2,4
34699,79,CHINA,1,36,33054,35-60,3,4
34701,3,PHILIPPINES,1,36,33054,35-60,8,2
34705,53,CHINA,1,36,33054,35-60,3,4
34706,13,INDIA,1,36,33054,35-60,12,3
34709,22,AUSTRALIA,1,36,33054,35-60,9,3
34710,25,AUSTRALIA,1,36,33054,35-60,9,3
34748,6,SINGAPORE,1,36,33054,35-60,2,4
34754,35,SINGAPORE,1,36,33054,35-60,2,4
34769,59,THAILAND,1,36,33054,35-60,0,2
34771,35,AUSTRALIA,1,36,33054,35-60,9,3
34785,4,MALAYSIA,1,36,33054,35-60,1,2
34791,19,UNITED KINGDOM,1,36,33054,35-60,27,2
34794,4,MALAYSIA,1,36,33054,35-60,1,2
34795,27,PHILIPPINES,1,36,33054,35-60,8,2
34796,7,INDONESIA,1,36,33054,35-60,11,2
34797,73,INDONESIA,1,36,33054,35-60,11,2
34798,8,HONG KONG,1,36,33054,35-60,13,1
34799,36,THAILAND,1,36,33054,35-60,0,2
34800,65,NETHERLANDS,1,36,33054,35-60,29,1
34801,12,RUSSIAN FEDERATION,1,36,33054,35-60,35,1
34802,24,CHINA,1,36,33054,35-60,3,4
34803,35,THAILAND,1,36,33084,35-60,0,3
34804,12,SINGAPORE,1,36,33084,35-60,2,3
34805,57,SPAIN,1,36,33084,35-60,34,1
34807,64,JAPAN,1,36,33084,35-60,15,3
34808,81,GERMANY,1,36,33084,35-60,40,1
34809,70,UNITED KINGDOM,1,36,33084,35-60,27,1
34812,45,THAILAND,1,36,33084,35-60,0,3
34813,68,ITALY,1,36,33084,35-60,38,1
34814,19,VIET NAM,1,36,33084,35-60,23,2
34815,20,PHILIPPINES,1,36,33084,35-60,8,2
34816,53,MOROCCO,1,36,33084,35-60,36,1
34817,77,MYANMAR,1,36,33084,35-60,22,1
34819,59,JAPAN,1,36,33084,35-60,15,3
34820,14,INDONESIA,1,36,33084,35-60,11,1
34821,30,JAPAN,1,36,33084,35-60,15,3
34822,72,MALAYSIA,1,36,33084,35-60,1,1
34823,16,CHINA,1,36,33084,35-60,3,3
34825,91,INDIA,1,36,33084,35-60,12,1
34826,8,THAILAND,1,36,33084,35-60,0,3
34827,13,CHINA,1,36,33084,35-60,3,3
34828,32,"KOREA, REPUBLIC OF",1,36,33084,35-60,5,1
34830,7,AUSTRALIA,1,36,33084,35-60,9,1
34832,12,SINGAPORE,1,36,33084,35-60,2,3
34833,29,"TAIWAN, PROVINCE OF CHINA",1,36,33084,35-60,16,1
34835,3,VIET NAM,1,36,33084,35-60,23,2
34836,77,HONG KONG,1,36,33084,35-60,13,1
34837,45,SINGAPORE,1,36,33084,35-60,2,3
34839,5,CHINA,1,36,33084,35-60,3,3
34841,16,FRANCE,1,36,33084,35-60,31,1
34842,36,PHILIPPINES,1,36,33084,35-60,8,2
34843,31,CHINA,1,36,33114,35-60,3,5
34844,23,CAMBODIA,1,36,33114,35-60,28,2
34845,7,SINGAPORE,1,36,33114,35-60,2,6
34847,19,"TAIWAN, PROVINCE OF CHINA",1,36,33114,35-60,16,1
34848,21,CHINA,1,36,33114,35-60,3,5
34850,23,SINGAPORE,1,36,33114,35-60,2,6
34851,73,SINGAPORE,1,36,33114,35-60,2,6
34852,39,AUSTRALIA,1,36,33114,35-60,9,3
34853,66,ITALY,1,36,33114,35-60,38,1
34854,37,CHINA,1,36,33114,35-60,3,5
34856,54,BERMUDA,1,36,33114,35-60,134,1
34857,8,SINGAPORE,1,36,33114,35-60,2,6
34858,83,GERMANY,1,36,33114,35-60,40,1
34859,16,VIET NAM,1,36,33114,35-60,23,1
34860,53,INDIA,1,36,33114,35-60,12,3
34861,10,INDIA,1,36,33114,35-60,12,3
34862,63,INDIA,1,36,33114,35-60,12,3
34863,47,PHILIPPINES,1,36,33114,35-60,8,2
34864,45,AUSTRALIA,1,36,33114,35-60,9,3
34865,7,SINGAPORE,1,36,33114,35-60,2,6
34869,84,BRAZIL,1,36,33114,35-60,89,1
34872,20,CAMBODIA,1,36,33114,35-60,28,2
34873,26,AUSTRALIA,1,36,33114,35-60,9,3
34874,15,MALAYSIA,1,36,33114,35-60,1,1
34875,2,SINGAPORE,1,36,33114,35-60,2,6
34878,12,PHILIPPINES,1,36,33114,35-60,8,2
34880,9,BANGLADESH,1,36,33114,35-60,58,1
34906,25,HONG KONG,1,36,33114,35-60,13,1
34950,25,CHINA,1,36,33114,35-60,3,5
34952,27,CHINA,1,36,33114,35-60,3,5
34953,85,NEPAL,1,36,33144,35-60,17,2
34954,32,HONG KONG,1,36,33144,35-60,13,3
34956,27,CHINA,1,36,33144,35-60,3,4
34957,25,CHINA,1,36,33144,35-60,3,4
34958,8,MALAYSIA,1,36,33144,35-60,1,3
34959,8,PHILIPPINES,1,36,33144,35-60,8,1
34960,76,"KOREA, REPUBLIC OF",1,36,33144,35-60,5,1
34964,22,MYANMAR,1,36,33144,35-60,22,1
34965,36,JAPAN,1,36,33144,35-60,15,3
34966,44,UNITED STATES,1,36,33144,35-60,14,1
34967,19,UNITED KINGDOM,1,36,33144,35-60,27,1
34969,92,GERMANY,1,36,33144,35-60,40,1
34970,57,MONGOLIA,1,36,33144,35-60,88,1
34971,37,THAILAND,1,36,33144,35-60,0,2
34972,56,OMAN,1,36,33144,35-60,60,1
34973,90,MALAYSIA,1,36,33144,35-60,1,3
34977,24,CHINA,1,36,33144,35-60,3,4
34979,78,HONG KONG,1,36,33144,35-60,13,3
34981,36,THAILAND,1,36,33144,35-60,0,2
34982,64,ITALY,1,36,33144,35-60,38,1
34983,37,HONG KONG,1,36,33144,35-60,13,3
34984,37,FRANCE,1,36,33144,35-60,31,2
34985,47,SINGAPORE,1,36,33144,35-60,2,1
34986,84,INDIA,1,36,33144,35-60,12,1
34987,37,FRANCE,1,36,33144,35-60,31,2
34989,7,CHINA,1,36,33144,35-60,3,4
34990,54,NEPAL,1,36,33144,35-60,17,2
34992,32,MALAYSIA,1,36,33144,35-60,1,3
34993,92,JAPAN,1,36,33144,35-60,15,3
34994,81,JAPAN,1,36,33144,35-60,15,3
34997,7,SINGAPORE,1,36,33174,35-60,2,6
34998,20,HONG KONG,1,36,33174,35-60,13,2
34999,6,THAILAND,1,36,33174,35-60,0,1
35001,9,"TAIWAN, PROVINCE OF CHINA",1,36,33174,35-60,16,1
35002,12,CHINA,1,36,33174,35-60,3,4
35003,16,CAMBODIA,1,36,33174,35-60,28,1
35004,13,NEW ZEALAND,1,36,33174,35-60,7,1
35005,45,SINGAPORE,1,36,33174,35-60,2,6
35006,66,CHINA,1,36,33174,35-60,3,4
35007,10,JAPAN,1,36,33174,35-60,15,2
35008,27,SINGAPORE,1,36,33174,35-60,2,6
35009,23,PHILIPPINES,1,36,33174,35-60,8,2
35010,33,INDIA,1,36,33174,35-60,12,2
35011,33,SRI LANKA,1,36,33174,35-60,44,1
35014,16,CHINA,1,36,33174,35-60,3,4
35015,78,INDIA,1,36,33174,35-60,12,2
35016,19,HONG KONG,1,36,33174,35-60,13,2
35017,3,SINGAPORE,1,36,33174,35-60,2,6
35019,37,JAPAN,1,36,33174,35-60,15,2
35021,50,ICELAND,1,36,33174,35-60,33,2
35022,79,PHILIPPINES,1,36,33174,35-60,8,2
35023,50,ICELAND,1,36,33174,35-60,33,2
35025,4,MALAYSIA,1,36,33174,35-60,1,2
35026,2,INDONESIA,1,36,33174,35-60,11,1
35027,2,SINGAPORE,1,36,33174,35-60,2,6
35028,6,UNITED KINGDOM,1,36,33174,35-60,27,1
35029,2,SINGAPORE,1,36,33174,35-60,2,6
35030,51,CHINA,1,36,33174,35-60,3,4
35031,19,VIET NAM,1,36,33174,35-60,23,1
35032,3,MALAYSIA,1,36,33174,35-60,1,2
35111,37,THAILAND,1,36,33204,35-60,0,6
35113,26,HONG KONG,1,36,33204,35-60,13,4
35114,72,MALAYSIA,1,36,33204,35-60,1,6
35115,54,MALAYSIA,1,36,33204,35-60,1,6
35118,14,"TAIWAN, PROVINCE OF CHINA",1,36,33204,35-60,16,1
35119,32,AUSTRALIA,1,36,33204,35-60,9,1
35120,36,PHILIPPINES,1,36,33204,35-60,8,2
35121,4,MALAYSIA,1,36,33204,35-60,1,6
35122,35,THAILAND,1,36,33204,35-60,0,6
35124,43,JAPAN,1,36,33204,35-60,15,1
35125,10,HONG KONG,1,36,33204,35-60,13,4
35126,12,INDONESIA,1,36,33204,35-60,11,2
35127,32,HONG KONG,1,36,33204,35-60,13,4
35128,10,HONG KONG,1,36,33204,35-60,13,4
35130,46,MALAYSIA,1,36,33204,35-60,1,6
35131,7,MALAYSIA,1,36,33204,35-60,1,6
35132,6,MALAYSIA,1,36,33204,35-60,1,6
35134,7,THAILAND,1,36,33204,35-60,0,6
35135,18,BELGIUM,1,36,33204,35-60,70,1
35136,25,THAILAND,1,36,33204,35-60,0,6
35137,9,INDONESIA,1,36,33204,35-60,11,2
35138,36,PHILIPPINES,1,36,33204,35-60,8,2
35139,8,MYANMAR,1,36,33204,35-60,22,1
35140,92,CAMBODIA,1,36,33204,35-60,28,1
35141,32,INDIA,1,36,33204,35-60,12,2
35142,32,SRI LANKA,1,36,33204,35-60,44,2
35143,92,THAILAND,1,36,33204,35-60,0,6
35144,55,SRI LANKA,1,36,33204,35-60,44,2
35145,73,INDIA,1,36,33204,35-60,12,2
35146,64,THAILAND,1,36,33204,35-60,0,6
35147,21,INDIA,1,36,33234,35-60,12,3
35148,60,SINGAPORE,1,36,33234,35-60,2,9
35149,8,INDIA,1,36,33234,35-60,12,3
35150,7,CHINA,1,36,33234,35-60,3,3
35152,6,SINGAPORE,1,36,33234,35-60,2,9
35153,4,INDONESIA,1,36,33234,35-60,11,2
35154,10,MALAYSIA,1,36,33234,35-60,1,4
35155,79,INDONESIA,1,36,33234,35-60,11,2
35156,5,IRELAND,1,36,33234,35-60,18,1
35157,87,SINGAPORE,1,36,33234,35-60,2,9
35158,7,VIET NAM,1,36,33234,35-60,23,1
35159,11,AUSTRALIA,1,36,33234,35-60,9,1
35160,35,SINGAPORE,1,36,33234,35-60,2,9
35161,9,HONG KONG,1,36,33234,35-60,13,2
35162,7,TURKEY,1,36,33234,35-60,61,1
35163,21,SRI LANKA,1,36,33234,35-60,44,1
35164,30,MALAYSIA,1,36,33234,35-60,1,4
35165,23,NORWAY,1,36,33234,35-60,37,1
35166,9,HONG KONG,1,36,33234,35-60,13,2
35168,7,SINGAPORE,1,36,33234,35-60,2,9
35171,4,SINGAPORE,1,36,33234,35-60,2,9
35173,61,BANGLADESH,1,36,33234,35-60,58,1
35174,20,SINGAPORE,1,36,33234,35-60,2,9
35175,6,MALAYSIA,1,36,33234,35-60,1,4
35179,22,MALAYSIA,1,36,33234,35-60,1,4
35180,57,INDIA,1,36,33234,35-60,12,3
35181,12,SINGAPORE,1,36,33234,35-60,2,9
35182,72,CHINA,1,36,33234,35-60,3,3
35183,3,SINGAPORE,1,36,33234,35-60,2,9
35184,16,CHINA,1,36,33234,35-60,3,3
35274,8,HONG KONG,1,36,33264,35-60,13,3
35275,5,PHILIPPINES,1,36,33264,35-60,8,3
35277,36,CHINA,1,36,33264,35-60,3,5
35278,11,VIET NAM,1,36,33264,35-60,23,1
35279,4,MALAYSIA,1,36,33264,35-60,1,2
35280,7,CHINA,1,36,33264,35-60,3,5
35281,7,"KOREA, REPUBLIC OF",1,36,33264,35-60,5,1
35282,34,PHILIPPINES,1,36,33264,35-60,8,3
35283,43,THAILAND,1,36,33264,35-60,0,6
35284,14,SAUDI ARABIA,1,36,33264,35-60,24,1
35285,13,THAILAND,1,36,33264,35-60,0,6
35286,14,JAPAN,1,36,33264,35-60,15,1
35287,13,THAILAND,1,36,33264,35-60,0,6
35288,3,SINGAPORE,1,36,33264,35-60,2,2
35289,35,CAMBODIA,1,36,33264,35-60,28,1
35290,39,THAILAND,1,36,33264,35-60,0,6
35291,8,HONG KONG,1,36,33264,35-60,13,3
35294,78,UNITED ARAB EMIRATES,1,36,33264,35-60,10,1
35295,20,MALAYSIA,1,36,33264,35-60,1,2
35296,22,CHINA,1,36,33264,35-60,3,5
35297,8,HONG KONG,1,36,33264,35-60,13,3
35298,63,THAILAND,1,36,33264,35-60,0,6
35299,55,THAILAND,1,36,33264,35-60,0,6
35300,48,CHINA,1,36,33264,35-60,3,5
35301,41,"TAIWAN, PROVINCE OF CHINA",1,36,33264,35-60,16,1
35302,13,SRI LANKA,1,36,33264,35-60,44,1
35303,75,PHILIPPINES,1,36,33264,35-60,8,3
35304,20,SINGAPORE,1,36,33264,35-60,2,2
35305,12,NETHERLANDS,1,36,33264,35-60,29,1
35307,9,CHINA,1,36,33264,35-60,3,5
35308,7,"TAIWAN, PROVINCE OF CHINA",1,36,33294,35-60,16,2
