,Duration,Destination,Gender,Age,userID,groupAge,destID
35594,34,CHINA,1,36,33414,35-60,3
35595,48,INDONESIA,1,36,33414,35-60,11
35596,53,SINGAPORE,1,36,33414,35-60,2
35597,3,SINGAPORE,1,36,33414,35-60,2
35599,19,POLAND,1,36,33414,35-60,64
35600,2,SINGAPORE,1,36,33414,35-60,2
35620,13,THAILAND,1,36,33414,35-60,0
35638,49,UNITED KINGDOM,1,36,33414,35-60,27
35689,23,SINGAPORE,1,36,33414,35-60,2
35721,59,MALAYSIA,1,36,33414,35-60,1
35725,19,HONG KONG,1,36,33444,35-60,13
35726,11,CHINA,1,36,33444,35-60,3
35727,63,CHINA,1,36,33444,35-60,3
35728,57,THAILAND,1,36,33444,35-60,0
35729,63,THAILAND,1,36,33444,35-60,0
35732,37,ISRAEL,1,36,33444,35-60,72
35733,75,CHINA,1,36,33444,35-60,3
35734,20,HONG KONG,1,36,33444,35-60,13
35736,5,THAILAND,1,36,33444,35-60,0
35738,93,CHINA,1,36,33444,35-60,3
35740,78,TURKMENISTAN,1,36,33444,35-60,135
35741,40,SINGAPORE,1,36,33444,35-60,2
35742,11,INDONESIA,1,36,33444,35-60,11
35744,7,INDONESIA,1,36,33444,35-60,11
35745,87,CHINA,1,36,33444,35-60,3
35746,29,FRANCE,1,36,33444,35-60,31
35747,32,INDONESIA,1,36,33444,35-60,11
35748,53,HONG KONG,1,36,33444,35-60,13
35749,24,INDONESIA,1,36,33444,35-60,11
35751,52,INDIA,1,36,33444,35-60,12
35752,50,INDONESIA,1,36,33444,35-60,11
35753,2,MALAYSIA,1,36,33444,35-60,1
35755,16,THAILAND,1,36,33444,35-60,0
35757,18,"KOREA, REPUBLIC OF",1,36,33444,35-60,5
35759,12,CHINA,1,36,33444,35-60,3
35761,79,JAPAN,1,36,33444,35-60,15
35762,9,BANGLADESH,1,36,33444,35-60,58
35763,8,HONG KONG,1,36,33444,35-60,13
35766,37,SINGAPORE,1,36,33444,35-60,2
35767,11,INDONESIA,1,36,33444,35-60,11
35768,7,INDONESIA,1,36,33474,35-60,11
35769,71,THAILAND,1,36,33474,35-60,0
35770,81,HONG KONG,1,36,33474,35-60,13
35771,9,BANGLADESH,1,36,33474,35-60,58
35772,20,BANGLADESH,1,36,33474,35-60,58
35773,26,MYANMAR,1,36,33474,35-60,22
35774,19,POLAND,1,36,33474,35-60,64
35775,55,"TAIWAN, PROVINCE OF CHINA",1,36,33474,35-60,16
35777,68,SINGAPORE,1,36,33474,35-60,2
35778,32,SINGAPORE,1,36,33474,35-60,2
35780,11,PHILIPPINES,1,36,33474,35-60,8
35782,18,JAPAN,1,36,33474,35-60,15
35784,5,MALAYSIA,1,36,33474,35-60,1
35786,5,MALAYSIA,1,36,33474,35-60,1
35787,13,CHINA,1,36,33474,35-60,3
35788,9,VIET NAM,1,36,33474,35-60,23
35790,6,VIET NAM,1,36,33474,35-60,23
35793,21,INDONESIA,1,36,33474,35-60,11
35795,11,CHINA,1,36,33474,35-60,3
35796,59,PHILIPPINES,1,36,33474,35-60,8
35798,9,PHILIPPINES,1,36,33474,35-60,8
35799,25,HONG KONG,1,36,33474,35-60,13
35800,28,CHINA,1,36,33474,35-60,3
35801,3,SINGAPORE,1,36,33474,35-60,2
35802,3,INDONESIA,1,36,33474,35-60,11
35803,2,SINGAPORE,1,36,33474,35-60,2
35804,4,JORDAN,1,36,33474,35-60,54
35806,2,MALAYSIA,1,36,33474,35-60,1
35807,3,SINGAPORE,1,36,33474,35-60,2
35809,4,SINGAPORE,1,36,33474,35-60,2
35912,16,PHILIPPINES,1,36,33504,35-60,8
35913,38,CHINA,1,36,33504,35-60,3
35914,27,MALAYSIA,1,36,33504,35-60,1
35915,24,PHILIPPINES,1,36,33504,35-60,8
35916,34,CHINA,1,36,33504,35-60,3
35917,6,BRUNEI DARUSSALAM,1,36,33504,35-60,6
35920,9,MALAYSIA,1,36,33504,35-60,1
35922,10,MALAYSIA,1,36,33504,35-60,1
35923,44,NETHERLANDS,1,36,33504,35-60,29
35925,22,MALAYSIA,1,36,33504,35-60,1
35926,8,HONG KONG,1,36,33504,35-60,13
35927,55,"TAIWAN, PROVINCE OF CHINA",1,36,33504,35-60,16
35928,48,CHINA,1,36,33504,35-60,3
35929,54,GERMANY,1,36,33504,35-60,40
35930,79,GERMANY,1,36,33504,35-60,40
35931,47,GERMANY,1,36,33504,35-60,40
35932,9,CHINA,1,36,33504,35-60,3
35933,67,UNITED KINGDOM,1,36,33504,35-60,27
35934,10,MALAYSIA,1,36,33504,35-60,1
35935,54,INDIA,1,36,33504,35-60,12
35937,22,THAILAND,1,36,33504,35-60,0
35938,7,THAILAND,1,36,33504,35-60,0
35939,4,HONG KONG,1,36,33504,35-60,13
35940,19,HONG KONG,1,36,33504,35-60,13
35941,6,HONG KONG,1,36,33504,35-60,13
35942,10,INDONESIA,1,36,33504,35-60,11
35943,40,CHINA,1,36,33504,35-60,3
35946,59,PORTUGAL,1,36,33504,35-60,51
35948,24,THAILAND,1,36,33504,35-60,0
35949,38,THAILAND,1,36,33504,35-60,0
35950,24,UNITED KINGDOM,1,36,33534,35-60,27
35951,15,VIET NAM,1,36,33534,35-60,23
35952,15,VIET NAM,1,36,33534,35-60,23
35953,10,INDONESIA,1,36,33534,35-60,11
35954,23,AUSTRALIA,1,36,33534,35-60,9
35956,7,INDONESIA,1,36,33534,35-60,11
35957,10,SINGAPORE,1,36,33534,35-60,2
35958,34,MALDIVES,1,36,33534,35-60,73
35959,3,"KOREA, REPUBLIC OF",1,36,33534,35-60,5
35960,76,SINGAPORE,1,36,33534,35-60,2
35961,90,SINGAPORE,1,36,33534,35-60,2
35962,45,THAILAND,1,36,33534,35-60,0
35963,31,"KOREA, REPUBLIC OF",1,36,33534,35-60,5
35964,58,MALAYSIA,1,36,33534,35-60,1
35965,31,SINGAPORE,1,36,33534,35-60,2
35966,21,UNITED KINGDOM,1,36,33534,35-60,27
35967,20,VIET NAM,1,36,33534,35-60,23
35968,80,CHINA,1,36,33534,35-60,3
35969,89,SINGAPORE,1,36,33534,35-60,2
35970,37,NETHERLANDS,1,36,33534,35-60,29
35971,32,JAPAN,1,36,33534,35-60,15
35972,37,NETHERLANDS,1,36,33534,35-60,29
35974,3,SINGAPORE,1,36,33534,35-60,2
35976,74,HONG KONG,1,36,33534,35-60,13
35977,2,SINGAPORE,1,36,33534,35-60,2
35978,8,CAMBODIA,1,36,33534,35-60,28
35979,21,INDONESIA,1,36,33534,35-60,11
35982,8,IRELAND,1,36,33534,35-60,18
35984,8,INDIA,1,36,33534,35-60,12
35986,20,INDIA,1,36,33534,35-60,12
35987,3,SINGAPORE,1,36,33564,35-60,2
35988,21,VIET NAM,1,36,33564,35-60,23
35989,2,PHILIPPINES,1,36,33564,35-60,8
35990,42,CHINA,1,36,33564,35-60,3
35991,6,VIET NAM,1,36,33564,35-60,23
35992,2,MALAYSIA,1,36,33564,35-60,1
35993,10,JAPAN,1,36,33564,35-60,15
35995,4,SPAIN,1,36,33564,35-60,34
35996,6,CHINA,1,36,33564,35-60,3
35997,7,CHINA,1,36,33564,35-60,3
35998,6,MALAYSIA,1,36,33564,35-60,1
35999,34,SINGAPORE,1,36,33564,35-60,2
36000,14,PHILIPPINES,1,36,33564,35-60,8
36001,19,BANGLADESH,1,36,33564,35-60,58
36002,22,SINGAPORE,1,36,33564,35-60,2
36003,29,INDONESIA,1,36,33564,35-60,11
36005,2,CHINA,1,36,33564,35-60,3
36009,14,SINGAPORE,1,36,33564,35-60,2
36010,7,CHINA,1,36,33564,35-60,3
36012,57,UNITED KINGDOM,1,36,33564,35-60,27
36013,12,CHINA,1,36,33564,35-60,3
36014,17,SINGAPORE,1,36,33564,35-60,2
36015,3,SINGAPORE,1,36,33564,35-60,2
36078,53,"KOREA, REPUBLIC OF",1,36,33564,35-60,5
36153,27,HONG KONG,1,36,33564,35-60,13
36155,7,MALAYSIA,1,36,33564,35-60,1
36156,7,MALAYSIA,1,36,33564,35-60,1
36157,89,MALAYSIA,1,36,33564,35-60,1
36158,32,THAILAND,1,36,33564,35-60,0
36161,46,MYANMAR,1,36,33564,35-60,22
36162,46,UNITED ARAB EMIRATES,1,36,33594,35-60,10
36163,8,"KOREA, REPUBLIC OF",1,36,33594,35-60,5
36164,6,MALAYSIA,1,36,33594,35-60,1
36165,69,IRELAND,1,36,33594,35-60,18
36166,58,THAILAND,1,36,33594,35-60,0
36167,34,JAPAN,1,36,33594,35-60,15
36168,64,MALAYSIA,1,36,33594,35-60,1
36169,9,INDONESIA,1,36,33594,35-60,11
36170,26,SRI LANKA,1,36,33594,35-60,44
36171,40,CHINA,1,36,33594,35-60,3
36173,6,MALAYSIA,1,36,33594,35-60,1
36175,9,IRELAND,1,36,33594,35-60,18
36176,93,CHINA,1,36,33594,35-60,3
36177,38,HONG KONG,1,36,33594,35-60,13
36180,42,CHINA,1,36,33594,35-60,3
36182,51,CHINA,1,36,33594,35-60,3
36183,6,MALAYSIA,1,36,33594,35-60,1
36185,2,SINGAPORE,1,36,33594,35-60,2
36186,27,CHINA,1,36,33594,35-60,3
36187,7,"TAIWAN, PROVINCE OF CHINA",1,36,33594,35-60,16
36188,26,CAMBODIA,1,36,33594,35-60,28
36189,8,"KOREA, REPUBLIC OF",1,36,33594,35-60,5
36192,63,VIET NAM,1,36,33594,35-60,23
36193,7,MALAYSIA,1,36,33594,35-60,1
36194,16,HONG KONG,1,36,33594,35-60,13
36195,17,PHILIPPINES,1,36,33594,35-60,8
36196,34,UNITED KINGDOM,1,36,33594,35-60,27
36197,88,CHINA,1,36,33594,35-60,3
36198,12,CHINA,1,36,33594,35-60,3
36200,37,RUSSIAN FEDERATION,1,36,33594,35-60,35
36202,52,MALAYSIA,1,36,33624,35-60,1
36203,5,THAILAND,1,36,33624,35-60,0
36204,37,CHINA,1,36,33624,35-60,3
36205,48,CHINA,1,36,33624,35-60,3
36207,16,CHINA,1,36,33624,35-60,3
36208,2,INDONESIA,1,36,33624,35-60,11
36209,46,NETHERLANDS,1,36,33624,35-60,29
36210,3,SINGAPORE,1,36,33624,35-60,2
36211,6,SINGAPORE,1,36,33624,35-60,2
36212,6,CHINA,1,36,33624,35-60,3
36213,9,SINGAPORE,1,36,33624,35-60,2
36214,15,INDIA,1,36,33624,35-60,12
36215,9,SINGAPORE,1,36,33624,35-60,2
36216,12,AUSTRALIA,1,36,33624,35-60,9
36217,2,INDONESIA,1,36,33624,35-60,11
36218,2,SINGAPORE,1,36,33624,35-60,2
36219,6,SINGAPORE,1,36,33624,35-60,2
36222,33,MALAYSIA,1,36,33624,35-60,1
36300,7,THAILAND,1,36,33624,35-60,0
36304,38,"TAIWAN, PROVINCE OF CHINA",1,36,33624,35-60,16
36314,5,AUSTRALIA,1,36,33624,35-60,9
36315,17,HONG KONG,1,36,33624,35-60,13
36316,92,MALAYSIA,1,36,33624,35-60,1
36317,33,SINGAPORE,1,36,33624,35-60,2
36319,22,JAPAN,1,36,33624,35-60,15
36320,6,CHINA,1,36,33624,35-60,3
36321,16,MYANMAR,1,36,33624,35-60,22
36323,49,GERMANY,1,36,33624,35-60,40
36324,16,MYANMAR,1,36,33624,35-60,22
36325,4,MALAYSIA,1,36,33624,35-60,1
36326,86,CHINA,1,36,33654,35-60,3
36327,58,HONG KONG,1,36,33654,35-60,13
36328,29,HONG KONG,1,36,33654,35-60,13
36330,13,SAUDI ARABIA,1,36,33654,35-60,24
36331,46,UNITED KINGDOM,1,36,33654,35-60,27
36332,6,CHINA,1,36,33654,35-60,3
36333,25,HONG KONG,1,36,33654,35-60,13
36334,71,JAPAN,1,36,33654,35-60,15
36335,72,PHILIPPINES,1,36,33654,35-60,8
36336,2,THAILAND,1,36,33654,35-60,0
36338,43,VIET NAM,1,36,33654,35-60,23
36341,11,MALAYSIA,1,36,33654,35-60,1
36342,11,MALAYSIA,1,36,33654,35-60,1
36343,14,CHINA,1,36,33654,35-60,3
36344,64,MALAYSIA,1,36,33654,35-60,1
36345,92,UNITED KINGDOM,1,36,33654,35-60,27
36346,47,SINGAPORE,1,36,33654,35-60,2
36347,88,PHILIPPINES,1,36,33654,35-60,8
36348,77,UNITED KINGDOM,1,36,33654,35-60,27
36349,7,THAILAND,1,36,33654,35-60,0
36351,5,INDIA,1,36,33654,35-60,12
36352,6,HONG KONG,1,36,33654,35-60,13
36353,24,SINGAPORE,1,36,33654,35-60,2
36354,5,SINGAPORE,1,36,33654,35-60,2
36356,41,AUSTRALIA,1,36,33654,35-60,9
36358,34,SRI LANKA,1,36,33654,35-60,44
36359,10,MALAYSIA,1,36,33654,35-60,1
36360,30,INDIA,1,36,33654,35-60,12
36361,22,SPAIN,1,36,33654,35-60,34
36362,28,SWITZERLAND,1,36,33654,35-60,41
36363,56,SPAIN,1,36,33684,35-60,34
36364,16,THAILAND,1,36,33684,35-60,0
36365,20,SINGAPORE,1,36,33684,35-60,2
36367,8,SINGAPORE,1,36,33684,35-60,2
36368,22,INDONESIA,1,36,33684,35-60,11
36370,27,SINGAPORE,1,36,33684,35-60,2
36371,8,CHINA,1,36,33684,35-60,3
36447,82,HONG KONG,1,36,33684,35-60,13
36451,4,MALAYSIA,1,36,33684,35-60,1
36452,85,THAILAND,1,36,33684,35-60,0
36453,65,JAPAN,1,36,33684,35-60,15
36454,3,SPAIN,1,36,33684,35-60,34
36456,71,HONG KONG,1,36,33684,35-60,13
36457,71,HONG KONG,1,36,33684,35-60,13
36458,37,SINGAPORE,1,36,33684,35-60,2
36459,67,JAPAN,1,36,33684,35-60,15
36461,42,SWITZERLAND,1,36,33684,35-60,41
36462,14,MALAYSIA,1,36,33684,35-60,1
36463,8,SINGAPORE,1,36,33684,35-60,2
36464,75,SOUTH AFRICA,1,36,33684,35-60,46
36465,8,MALAYSIA,1,36,33684,35-60,1
36466,15,SPAIN,1,36,33684,35-60,34
36468,11,HONG KONG,1,36,33684,35-60,13
36469,19,VIET NAM,1,36,33684,35-60,23
36470,13,THAILAND,1,36,33684,35-60,0
36471,86,MALAYSIA,1,36,33684,35-60,1
36473,8,THAILAND,1,36,33684,35-60,0
36474,28,CHINA,1,36,33684,35-60,3
36475,45,CHINA,1,36,33684,35-60,3
36477,23,DENMARK,1,36,33684,35-60,69
36479,11,JAPAN,1,36,33714,35-60,15
36480,24,VIET NAM,1,36,33714,35-60,23
36481,4,THAILAND,1,36,33714,35-60,0
36482,76,MALAYSIA,1,36,33714,35-60,1
36483,3,INDONESIA,1,36,33714,35-60,11
36484,3,MALAYSIA,1,36,33714,35-60,1
36487,26,PHILIPPINES,1,36,33714,35-60,8
36488,42,SINGAPORE,1,36,33714,35-60,2
36489,14,PHILIPPINES,1,36,33714,35-60,8
36490,75,MALAYSIA,1,36,33714,35-60,1
36492,64,CHINA,1,36,33714,35-60,3
36494,11,PHILIPPINES,1,36,33714,35-60,8
36495,3,MALAYSIA,1,36,33714,35-60,1
36497,73,NETHERLANDS,1,36,33714,35-60,29
36498,20,UNITED KINGDOM,1,36,33714,35-60,27
36499,77,SINGAPORE,1,36,33714,35-60,2
36500,27,AUSTRALIA,1,36,33714,35-60,9
36501,8,MALAYSIA,1,36,33714,35-60,1
36502,7,SINGAPORE,1,36,33714,35-60,2
36503,66,HONG KONG,1,36,33714,35-60,13
36505,56,SINGAPORE,1,36,33714,35-60,2
36506,29,MALAYSIA,1,36,33714,35-60,1
36507,11,PHILIPPINES,1,36,33714,35-60,8
36508,33,HONG KONG,1,36,33714,35-60,13
36509,6,CHINA,1,36,33714,35-60,3
36510,65,FRANCE,1,36,33714,35-60,31
36511,45,CHINA,1,36,33714,35-60,3
36512,71,AUSTRIA,1,36,33714,35-60,45
36514,77,JAPAN,1,36,33714,35-60,15
36516,24,SINGAPORE,1,36,33714,35-60,2
36517,3,SINGAPORE,1,36,33744,35-60,2
36518,57,HONG KONG,1,36,33744,35-60,13
36519,17,CHINA,1,36,33744,35-60,3
36521,14,GREECE,1,36,33744,35-60,49
36523,26,UNITED KINGDOM,1,36,33744,35-60,27
36524,35,SINGAPORE,1,36,33744,35-60,2
36525,38,CAMBODIA,1,36,33744,35-60,28
36528,85,SINGAPORE,1,36,33744,35-60,2
36529,2,THAILAND,1,36,33744,35-60,0
36530,55,NEW ZEALAND,1,36,33744,35-60,7
36531,5,INDONESIA,1,36,33744,35-60,11
36545,71,SINGAPORE,1,36,33744,35-60,2
36632,26,MALAYSIA,1,36,33744,35-60,1
36633,24,HONG KONG,1,36,33744,35-60,13
36634,12,"TAIWAN, PROVINCE OF CHINA",1,36,33744,35-60,16
36635,40,CHINA,1,36,33744,35-60,3
36636,75,INDONESIA,1,36,33744,35-60,11
36638,24,MALAYSIA,1,36,33744,35-60,1
36639,36,SINGAPORE,1,36,33744,35-60,2
36640,10,INDONESIA,1,36,33744,35-60,11
36641,55,KENYA,1,36,33744,35-60,104
36642,49,THAILAND,1,36,33744,35-60,0
36643,6,CAMBODIA,1,36,33744,35-60,28
36644,49,CHINA,1,36,33744,35-60,3
36645,26,HONG KONG,1,36,33744,35-60,13
36646,9,CHINA,1,36,33744,35-60,3
36647,50,HONG KONG,1,36,33744,35-60,13
36648,86,IRELAND,1,36,33744,35-60,18
36650,13,"KOREA, REPUBLIC OF",1,36,33744,35-60,5
36651,12,PHILIPPINES,1,36,33744,35-60,8
36652,11,"TAIWAN, PROVINCE OF CHINA",1,36,33774,35-60,16
36654,18,"TAIWAN, PROVINCE OF CHINA",1,36,33774,35-60,16
36655,5,INDONESIA,1,36,33774,35-60,11
36657,16,AUSTRALIA,1,36,33774,35-60,9
36658,32,ISRAEL,1,36,33774,35-60,72
36660,55,GERMANY,1,36,33774,35-60,40
36661,32,HONG KONG,1,36,33774,35-60,13
36663,63,SINGAPORE,1,36,33774,35-60,2
36664,8,INDIA,1,36,33774,35-60,12
36665,11,AUSTRALIA,1,36,33774,35-60,9
36666,77,AUSTRALIA,1,36,33774,35-60,9
36667,72,CHINA,1,36,33774,35-60,3
36668,8,INDIA,1,36,33774,35-60,12
36669,12,SINGAPORE,1,36,33774,35-60,2
36670,18,AUSTRALIA,1,36,33774,35-60,9
36672,3,MALAYSIA,1,36,33774,35-60,1
36673,7,THAILAND,1,36,33774,35-60,0
36674,67,MALAYSIA,1,36,33774,35-60,1
36675,40,PHILIPPINES,1,36,33774,35-60,8
36676,4,INDONESIA,1,36,33774,35-60,11
36677,36,JAPAN,1,36,33774,35-60,15
36680,49,INDONESIA,1,36,33774,35-60,11
36684,65,JAPAN,1,36,33774,35-60,15
36685,38,INDONESIA,1,36,33774,35-60,11
36687,9,SINGAPORE,1,36,33774,35-60,2
36688,12,UNITED KINGDOM,1,36,33774,35-60,27
36689,30,CHINA,1,36,33774,35-60,3
36690,56,CHINA,1,36,33774,35-60,3
36692,30,CHINA,1,36,33774,35-60,3
36694,48,MALAYSIA,1,36,33774,35-60,1
36695,12,NEW ZEALAND,1,36,33804,35-60,7
36697,14,ITALY,1,36,33804,35-60,38
36701,45,UNITED STATES,1,36,33804,35-60,14
36702,54,BAHRAIN,1,36,33804,35-60,95
36703,37,SINGAPORE,1,36,33804,35-60,2
36704,3,SINGAPORE,1,36,33804,35-60,2
36705,3,KYRGYZSTAN,1,36,33804,35-60,125
36706,5,INDIA,1,36,33804,35-60,12
36709,11,RUSSIAN FEDERATION,1,36,33804,35-60,35
36735,5,MALAYSIA,1,36,33804,35-60,1
36755,78,SINGAPORE,1,36,33804,35-60,2
36777,6,SINGAPORE,1,36,33804,35-60,2
36792,17,FINLAND,1,36,33804,35-60,74
36811,5,MALAYSIA,1,36,33804,35-60,1
36813,33,CROATIA,1,36,33804,35-60,50
36814,88,SRI LANKA,1,36,33804,35-60,44
36816,34,PORTUGAL,1,36,33804,35-60,51
36817,76,INDIA,1,36,33804,35-60,12
36818,11,GERMANY,1,36,33804,35-60,40
36820,58,"TAIWAN, PROVINCE OF CHINA",1,36,33804,35-60,16
36821,26,CHINA,1,36,33804,35-60,3
36822,57,PHILIPPINES,1,36,33804,35-60,8
36823,44,INDIA,1,36,33804,35-60,12
36824,82,GERMANY,1,36,33804,35-60,40
36825,13,VIET NAM,1,36,33804,35-60,23
36826,77,AUSTRALIA,1,36,33804,35-60,9
36827,88,"KOREA, REPUBLIC OF",1,36,33804,35-60,5
36829,26,HONG KONG,1,36,33804,35-60,13
36830,90,"KOREA, REPUBLIC OF",1,36,33804,35-60,5
36831,26,FINLAND,1,36,33804,35-60,74
36832,65,CHINA,1,36,33834,35-60,3
36833,82,"TAIWAN, PROVINCE OF CHINA",1,36,33834,35-60,16
36834,3,THAILAND,1,36,33834,35-60,0
36835,44,SWITZERLAND,1,36,33834,35-60,41
36836,42,THAILAND,1,36,33834,35-60,0
36839,13,PHILIPPINES,1,36,33834,35-60,8
36841,8,MALAYSIA,1,36,33834,35-60,1
36842,10,THAILAND,1,36,33834,35-60,0
36843,12,HONG KONG,1,36,33834,35-60,13
36845,9,THAILAND,1,36,33834,35-60,0
36846,2,SINGAPORE,1,36,33834,35-60,2
36847,2,MALAYSIA,1,36,33834,35-60,1
36848,17,HONG KONG,1,36,33834,35-60,13
36850,40,RUSSIAN FEDERATION,1,36,33834,35-60,35
36851,9,UNITED KINGDOM,1,36,33834,35-60,27
36853,40,CHINA,1,36,33834,35-60,3
36854,55,VIET NAM,1,36,33834,35-60,23
36855,26,AUSTRALIA,1,36,33834,35-60,9
36857,55,VIET NAM,1,36,33834,35-60,23
36858,64,ITALY,1,36,33834,35-60,38
36864,19,CAMBODIA,1,36,33834,35-60,28
36865,51,"KOREA, REPUBLIC OF",1,36,33834,35-60,5
36869,25,MALDIVES,1,36,33834,35-60,73
36870,10,SINGAPORE,1,36,33834,35-60,2
36871,24,SINGAPORE,1,36,33834,35-60,2
36874,3,SINGAPORE,1,36,33834,35-60,2
36875,2,SINGAPORE,1,36,33834,35-60,2
36876,47,CHINA,1,36,33834,35-60,3
36877,8,CHINA,1,36,33834,35-60,3
36878,10,VIET NAM,1,36,33834,35-60,23
36879,7,VIET NAM,1,36,33864,35-60,23
36880,47,CHINA,1,36,33864,35-60,3
36881,3,SINGAPORE,1,36,33864,35-60,2
36882,25,"KOREA, REPUBLIC OF",1,36,33864,35-60,5
36883,17,SINGAPORE,1,36,33864,35-60,2
36884,58,INDONESIA,1,36,33864,35-60,11
36885,4,SINGAPORE,1,36,33864,35-60,2
36886,60,UGANDA,1,36,33864,35-60,109
36887,54,JAPAN,1,36,33864,35-60,15
36888,8,INDONESIA,1,36,33864,35-60,11
36889,32,HONG KONG,1,36,33864,35-60,13
36890,7,JAPAN,1,36,33864,35-60,15
36891,7,INDIA,1,36,33864,35-60,12
36892,22,SINGAPORE,1,36,33864,35-60,2
36893,5,FRANCE,1,36,33864,35-60,31
36894,29,SINGAPORE,1,36,33864,35-60,2
36895,12,HONG KONG,1,36,33864,35-60,13
36896,2,CAMBODIA,1,36,33864,35-60,28
36897,4,MALAYSIA,1,36,33864,35-60,1
36931,6,SINGAPORE,1,36,33864,35-60,2
36969,86,AUSTRALIA,1,36,33864,35-60,9
36982,33,CHINA,1,36,33864,35-60,3
36983,11,MALAYSIA,1,36,33864,35-60,1
36984,12,MALAYSIA,1,36,33864,35-60,1
36985,33,"KOREA, REPUBLIC OF",1,36,33864,35-60,5
36986,18,AUSTRALIA,1,36,33864,35-60,9
36987,38,AUSTRALIA,1,36,33864,35-60,9
36988,42,HONG KONG,1,36,33864,35-60,13
36989,8,MALAYSIA,1,36,33864,35-60,1
36990,11,MALAYSIA,1,36,33864,35-60,1
36991,16,JAPAN,1,36,33894,35-60,15
36992,9,INDONESIA,1,36,33894,35-60,11
36993,81,JAPAN,1,36,33894,35-60,15
36994,6,JAPAN,1,36,33894,35-60,15
36997,6,MYANMAR,1,36,33894,35-60,22
36998,25,CHINA,1,36,33894,35-60,3
36999,7,MALAYSIA,1,36,33894,35-60,1
37000,51,CHINA,1,36,33894,35-60,3
37001,46,HONG KONG,1,36,33894,35-60,13
37002,6,MALAYSIA,1,36,33894,35-60,1
37003,89,"KOREA, REPUBLIC OF",1,36,33894,35-60,5
37004,87,"KOREA, REPUBLIC OF",1,36,33894,35-60,5
37008,18,CHINA,1,36,33894,35-60,3
37009,9,INDONESIA,1,36,33894,35-60,11
37010,40,FRANCE,1,36,33894,35-60,31
37011,9,JAPAN,1,36,33894,35-60,15
37012,23,CHINA,1,36,33894,35-60,3
37013,4,SINGAPORE,1,36,33894,35-60,2
37016,6,HONG KONG,1,36,33894,35-60,13
37017,8,HONG KONG,1,36,33894,35-60,13
37018,5,CHINA,1,36,33894,35-60,3
37020,3,ZIMBABWE,1,36,33894,35-60,122
37021,20,VIET NAM,1,36,33894,35-60,23
37022,48,MALAYSIA,1,36,33894,35-60,1
37023,7,MALAYSIA,1,36,33894,35-60,1
37024,3,PHILIPPINES,1,36,33894,35-60,8
37027,54,FRANCE,1,36,33894,35-60,31
37028,52,MONGOLIA,1,36,33894,35-60,88
37029,2,SINGAPORE,1,36,33894,35-60,2
37030,38,MYANMAR,1,36,33894,35-60,22
37031,46,BRAZIL,1,36,33924,35-60,89
37033,2,THAILAND,1,36,33924,35-60,0
37036,2,SINGAPORE,1,36,33924,35-60,2
37038,51,PHILIPPINES,1,36,33924,35-60,8
37041,2,SINGAPORE,1,36,33924,35-60,2
37043,30,SRI LANKA,1,36,33924,35-60,44
37044,72,JAPAN,1,36,33924,35-60,15
37046,10,"KOREA, REPUBLIC OF",1,36,33924,35-60,5
37048,15,CHINA,1,36,33924,35-60,3
37051,40,CAMBODIA,1,36,33924,35-60,28
37052,37,CHINA,1,36,33924,35-60,3
37053,8,THAILAND,1,36,33924,35-60,0
37054,6,INDONESIA,1,36,33924,35-60,11
37055,6,MALAYSIA,1,36,33924,35-60,1
37057,8,MALAYSIA,1,36,33924,35-60,1
37058,6,INDIA,1,36,33924,35-60,12
37060,2,SINGAPORE,1,36,33924,35-60,2
37062,5,MALAYSIA,1,36,33924,35-60,1
37063,5,HONG KONG,1,36,33924,35-60,13
37067,67,CHINA,1,36,33924,35-60,3
37069,4,MALAYSIA,1,36,33924,35-60,1
37070,23,SINGAPORE,1,36,33924,35-60,2
37071,2,VIET NAM,1,36,33924,35-60,23
37072,15,CHINA,1,36,33924,35-60,3
37149,6,NETHERLANDS,1,36,33924,35-60,29
37160,88,VIET NAM,1,36,33924,35-60,23
37161,15,THAILAND,1,36,33924,35-60,0
37162,46,CHINA,1,36,33924,35-60,3
37164,26,JAPAN,1,36,33924,35-60,15
37165,23,CHINA,1,36,33924,35-60,3
37166,4,CHINA,1,36,33954,35-60,3
37167,7,SAUDI ARABIA,1,36,33954,35-60,24
37169,35,SAUDI ARABIA,1,36,33954,35-60,24
37171,18,"TAIWAN, PROVINCE OF CHINA",1,36,33954,35-60,16
37173,7,CAMBODIA,1,36,33954,35-60,28
37176,9,INDONESIA,1,36,33954,35-60,11
37177,32,PHILIPPINES,1,36,33954,35-60,8
37179,9,INDONESIA,1,36,33954,35-60,11
37181,32,PHILIPPINES,1,36,33954,35-60,8
37182,64,GERMANY,1,36,33954,35-60,40
37183,27,GERMANY,1,36,33954,35-60,40
37184,80,NEW ZEALAND,1,36,33954,35-60,7
37185,23,NEW ZEALAND,1,36,33954,35-60,7
37186,8,HONG KONG,1,36,33954,35-60,13
37187,32,HONG KONG,1,36,33954,35-60,13
37189,40,MYANMAR,1,36,33954,35-60,22
37190,8,MALAYSIA,1,36,33954,35-60,1
37191,10,CHINA,1,36,33954,35-60,3
37192,86,AUSTRALIA,1,36,33954,35-60,9
37194,9,CHINA,1,36,33954,35-60,3
37195,38,HONG KONG,1,36,33954,35-60,13
37197,41,PHILIPPINES,1,36,33954,35-60,8
37199,39,"KOREA, REPUBLIC OF",1,36,33954,35-60,5
